TTS2022,latitude,longitude
2216,43.88888838,-78.81373042
2217,43.86287287,-78.87781075
2218,43.86839316,-78.86503234
2219,43.87512667,-78.85706246
2220,43.85961916,-78.85500554
2221,43.87861049,-78.84677975
2222,43.8647551,-78.83951445
2223,43.8827627,-78.83205681
2224,43.87307259,-78.82800287
2225,43.87718638,-78.81134137
2226,44.0287992,-78.81697824
2227,44.04904344,-78.73242072
2228,43.98862906,-78.79640586
2229,44.00774985,-78.71288572
2230,43.95880754,-78.80767646
2231,43.97019294,-78.75052895
2232,43.98292505,-78.69713374
2233,43.9423937,-78.79548489
2234,43.94398537,-78.7413519
2235,43.96077089,-78.68354207
2236,43.92576814,-78.80314479
2237,43.913165,-78.80860095
2238,43.91657853,-78.79121615
2239,43.93010978,-78.77287468
2240,43.91996057,-78.77616852
2241,43.90050634,-78.79699436
2242,43.90364679,-78.7797793
2243,43.88417238,-78.79571055
2244,43.88604382,-78.77767871
2245,43.90601833,-78.76753624
2246,43.89285579,-78.76112293
2247,43.8834093,-78.75632455
2248,43.87351751,-78.766637
2249,43.91885089,-78.74123123
2250,43.89958352,-78.73437446
2251,43.88619682,-78.74149547
2252,43.87621077,-78.72147408
2253,43.92008735,-78.71381076
2254,43.89929682,-78.70408889
2255,43.88250121,-78.69422597
2256,43.93911326,-78.70363616
2257,43.94376902,-78.68450663
2258,43.92459521,-78.69781028
2259,43.93284242,-78.68251874
2260,43.91524774,-78.68701021
2261,43.92084435,-78.67280014
2262,43.90394403,-78.69123778
2263,43.90597815,-78.68310228
2264,43.90713329,-78.67346549
2265,43.9051541,-78.66350545
2266,43.88979165,-78.67923215
2267,43.89569892,-78.66339742
2268,43.9377999,-78.65392453
2269,43.92193928,-78.65817167
2270,43.92178512,-78.64217443
2271,43.90650154,-78.65130443
2272,43.89681632,-78.64712417
2273,43.9074832,-78.63575869
2274,43.89866096,-78.63274206
2275,44.04054172,-78.64920438
2276,44.01160405,-78.63161464
2277,44.05616545,-78.55963665
2278,43.9823175,-78.6358641
2279,43.97307328,-78.61861594
2280,43.97648505,-78.55572786
2281,43.98604582,-78.49112317
2282,43.93967741,-78.62007923
2283,43.92235216,-78.61674216
2284,43.92874517,-78.59272462
2285,43.90806254,-78.61421708
2286,43.91467034,-78.60081262
2287,43.91781013,-78.58412807
2288,43.90154969,-78.60969527
2289,43.90301217,-78.58970589
2290,43.93042092,-78.55824422
2291,43.90700775,-78.54950586
2292,43.91669533,-78.48114787
2293,44.16136847,-79.06633628
2294,44.167951,-78.97949996
2295,44.09925775,-79.03885735
2296,44.10021376,-78.9772797
2297,44.08672271,-78.9739324
2298,44.11739563,-78.96288115
2299,44.10404616,-78.95601382
2300,44.09007198,-78.95289014
2301,44.12884221,-78.94663219
2302,44.10569604,-78.94412698
2303,44.09556889,-78.93985346
2304,44.15697567,-78.89030228
2305,44.15812652,-78.79987849
2306,44.04371891,-79.01573661
2307,44.0567286,-78.95151026
2308,44.07117874,-78.90964114
2309,44.08047196,-78.84511885
2310,44.10740128,-78.76453396
2311,44.22558978,-79.22803848
2312,44.15353124,-79.25843601
2313,44.17056527,-79.17370663
2314,44.06919857,-79.22360722
2315,44.08397173,-79.16302653
2316,44.12536828,-79.12239607
2317,44.1124539,-79.13014536
2318,44.10057391,-79.12390483
2319,44.07917207,-79.10327684
2320,44.00773989,-79.18193854
2321,44.027764,-79.09792363
2322,44.4267599,-79.19647721
2323,44.4576909,-79.14637764
2324,44.4715548,-79.1032129
2325,44.4276811,-79.15240277
2326,44.38738794,-79.14905477
2327,44.40879579,-79.07537744
2328,44.30867747,-79.12861484
2329,44.36575582,-79.06210315
2330,44.34926499,-79.03838158
2331,44.30921102,-79.03634626
2332,44.26335667,-79.06733951
2333,44.22233387,-79.09428265
2334,44.24255226,-79.00930849
3001,43.76052085,-79.63858676
3002,43.75831301,-79.62454598
3003,43.76752341,-79.62697298
3004,43.77807225,-79.645179
3005,43.78079064,-79.63007525
3006,43.79553698,-79.65889649
3007,43.79645218,-79.6469072
3008,43.79947563,-79.63445859
3009,43.81309237,-79.66572127
3010,43.81434483,-79.64891392
3011,43.82023162,-79.63691497
3012,43.83057911,-79.67302839
3013,43.83266411,-79.65597551
3014,43.83502975,-79.64156436
3015,43.84844549,-79.68012415
3016,43.85185406,-79.65204985
3017,43.87049379,-79.67566354
3018,43.88133563,-79.62249352
3019,43.85781038,-79.6287957
3020,43.8340744,-79.62690579
3021,43.84209304,-79.61781798
3022,43.81820659,-79.61636705
3023,43.80026704,-79.61982252
3024,43.80717437,-79.61183621
3025,43.81052506,-79.59793711
3026,43.79849098,-79.5926353
3027,43.78893102,-79.60428363
3028,43.78534273,-79.61841622
3029,43.77680458,-79.6163117
3030,43.7808037,-79.59915051
3031,43.77017912,-79.61416193
3032,43.76124297,-79.61159183
3033,43.76296826,-79.59224273
3034,43.76771072,-79.60193091
3035,43.77486526,-79.60526403
3036,43.77681106,-79.59377044
3037,43.77144653,-79.5887401
3038,43.76659962,-79.57938342
3039,43.76881416,-79.57273158
3040,43.77715756,-79.57526431
3041,43.77946815,-79.5816804
3042,43.78735272,-79.58140161
3043,43.7982694,-79.58106142
3044,43.81275906,-79.5864045
3045,43.82796281,-79.59582386
3046,43.84371422,-79.60246316
3047,43.85123669,-79.59510454
3048,43.86421384,-79.60457361
3049,43.89021167,-79.58565062
3050,43.89380305,-79.56577971
3051,43.86983748,-79.57982232
3052,43.85594305,-79.58043379
3053,43.85002571,-79.57434774
3054,43.82795384,-79.57740884
3055,43.82938863,-79.56438591
3056,43.81106303,-79.57309827
3057,43.81609843,-79.56090598
3058,43.79236072,-79.56888838
3059,43.78756692,-79.56625144
3060,43.79486623,-79.55647879
3061,43.79122802,-79.5533033
3062,43.78146712,-79.5637657
3063,43.78469354,-79.55077348
3064,43.77551899,-79.55683718
3065,43.77044093,-79.55641263
3066,43.77347798,-79.54029242
3067,43.77907716,-79.54072052
3068,43.78636821,-79.54237672
3069,43.79215236,-79.5437599
3070,43.7965407,-79.54492617
3071,43.81812868,-79.54960282
3072,43.83119605,-79.55203685
3073,43.85692462,-79.55855948
3074,43.87004954,-79.56019518
3075,43.89614629,-79.55385676
3076,43.90048333,-79.53537115
3077,43.87585765,-79.54909366
3078,43.85919333,-79.54502713
3079,43.84231737,-79.54144799
3080,43.83301399,-79.5399471
3081,43.82564542,-79.53873523
3082,43.81638818,-79.53715217
3083,43.8002824,-79.53363495
3084,43.79369779,-79.53186601
3085,43.78798558,-79.53170862
3086,43.78142409,-79.52918504
3087,43.77613874,-79.52819917
3088,43.78045523,-79.50809832
3089,43.78472662,-79.51487093
3090,43.78763617,-79.5021802
3091,43.79133918,-79.51636068
3092,43.79503664,-79.50428899
3093,43.79808681,-79.51773408
3094,43.80145454,-79.52098827
3095,43.80777977,-79.50894463
3096,43.82270886,-79.52592447
3097,43.82576736,-79.51378727
3098,43.84564754,-79.52909434
3099,43.85011733,-79.51714707
3100,43.85805492,-79.53412847
3101,43.86244474,-79.5234671
3102,43.87997013,-79.5308479
3103,43.90548059,-79.51084626
3104,43.88389514,-79.51201852
3105,43.86279671,-79.51179358
3106,43.86819764,-79.5003391
3107,43.85034347,-79.50725796
3108,43.85374234,-79.49477915
3109,43.82888053,-79.50148313
3110,43.83680821,-79.48821942
3111,43.82775393,-79.48940814
3112,43.81437351,-79.49776462
3113,43.80569839,-79.49486366
3114,43.81741356,-79.4856385
3115,43.80793841,-79.48515593
3116,43.79904784,-79.49094649
3117,43.79066926,-79.49102958
3118,43.78467537,-79.48988604
3119,43.78759357,-79.47767102
3120,43.79645289,-79.47901536
3121,43.79186314,-79.45834517
3122,43.79754108,-79.45945381
3123,43.8037543,-79.46566692
3124,43.80626586,-79.45299382
3125,43.81306131,-79.45385191
3126,43.80973482,-79.46788746
3127,43.81831289,-79.46560632
3128,43.82902552,-79.4732828
3129,43.84018918,-79.47542099
3130,43.83169956,-79.4606543
3131,43.8414655,-79.46325447
3132,43.8573164,-79.47943297
3133,43.85960058,-79.4670774
3134,43.86555941,-79.48306057
3135,43.87304188,-79.47710744
3136,43.88007588,-79.47002755
3137,43.8907998,-79.48177149
3138,43.91087935,-79.48674551
3139,43.79669543,-79.43759636
3140,43.80021392,-79.42550152
3141,43.80553434,-79.44156841
3142,43.8088183,-79.42898905
3143,43.81678017,-79.43943522
3144,43.825012,-79.44571302
3145,43.82735416,-79.43265723
3146,43.82048077,-79.57595966
3147,43.79963608,-79.56999729
3148,43.80184064,-79.55727597
3149,43.80389684,-79.54654922
3150,43.80724123,-79.53504134
3151,43.8087297,-79.52232777
3152,43.83655169,-79.52533793
3153,43.84148167,-79.51445916
3154,43.85652707,-79.51922564
3155,43.84182484,-79.504341
3156,43.84452054,-79.49181412
3157,43.84841331,-79.47700732
3158,43.85013293,-79.46471532
3159,43.86863232,-79.52597961
3160,43.84982619,-79.54297927
3161,43.85752503,-79.55250018
3162,43.84786432,-79.55521567
3163,43.84570892,-79.56826145
3164,43.83727699,-79.57892155
3165,43.82606746,-79.61969424
3166,43.79199499,-79.52863465
3167,43.79371322,-79.520832
3168,43.79586531,-79.52145217
3169,43.83870842,-79.56576743
3170,43.84055976,-79.55340801
3171,43.79584916,-79.53260183
3172,43.8793701,-79.56245172
3173,43.8874884,-79.49997319
3174,43.83466505,-79.4522521
3175,43.84468495,-79.45437305
3176,43.84211865,-79.4451813
3177,43.83516688,-79.43796017
3178,43.84618233,-79.4362441
3179,43.85339562,-79.44958359
3180,43.855866,-79.43679266
3181,43.86191757,-79.45392624
3182,43.86463895,-79.44118178
3183,43.87087964,-79.45689635
3184,43.87357589,-79.44422262
3185,43.88018409,-79.45823793
3186,43.88306806,-79.44534151
3187,43.89040672,-79.46164667
3188,43.893063,-79.44862489
3189,43.90000851,-79.46140625
3190,43.90257592,-79.44875593
3191,43.91082873,-79.46545778
3192,43.91488878,-79.45318399
3193,43.92387101,-79.47057588
3194,43.92658386,-79.45759885
3195,43.93476561,-79.47376121
3196,43.93769114,-79.46068023
3197,43.94454283,-79.47431849
3198,43.94787592,-79.46058555
3199,43.95353407,-79.47641415
3200,43.95659215,-79.46364273
3201,43.95909084,-79.4523797
3202,43.96226182,-79.44131211
3203,43.94969414,-79.45083042
3204,43.95026059,-79.43904763
3205,43.94066686,-79.44308931
3206,43.93305541,-79.44291999
3207,43.92292914,-79.43743179
3208,43.91351776,-79.43690036
3209,43.90501215,-79.43664985
3210,43.89531423,-79.43766179
3211,43.9018994,-79.42523856
3212,43.89540438,-79.42959758
3213,43.8866404,-79.43742673
3214,43.87717268,-79.43386458
3215,43.88799036,-79.42649128
3216,43.87946939,-79.422918
3217,43.86794522,-79.4313938
3218,43.8711653,-79.42014765
3219,43.85016986,-79.43058956
3220,43.85285375,-79.41793708
3221,43.84466222,-79.41820617
3222,43.84382802,-79.42921313
3223,43.84060072,-79.41578128
3224,43.84545365,-79.39812258
3225,43.85442149,-79.40177951
3226,43.84564874,-79.38626251
3227,43.85349055,-79.38943487
3228,43.86698309,-79.40422845
3229,43.87273362,-79.39441341
3230,43.87959449,-79.40454145
3231,43.8921446,-79.40365657
3232,43.90474278,-79.40993406
3233,43.92000051,-79.4103789
3234,43.92669723,-79.41830815
3235,43.94226119,-79.41861124
3236,43.94317526,-79.40778927
3237,43.96142901,-79.42077541
3238,43.96652598,-79.40082266
3239,43.94727382,-79.39826677
3240,43.92833267,-79.39655625
3241,43.90892651,-79.39251207
3242,43.89089264,-79.38808811
3243,43.87285475,-79.38366728
3244,43.85674792,-79.37964923
3245,43.84768582,-79.37746033
3246,43.94296101,-79.430178
3247,43.85951431,-79.43036688
3248,43.86128352,-79.41994547
3249,43.88528549,-79.40778324
3250,43.84198592,-79.40525091
3251,43.84814058,-79.42117561
3252,43.8382991,-79.42677864
3253,43.80311856,-79.41541134
3254,43.80562639,-79.4045233
3255,43.81183991,-79.41753238
3256,43.8131696,-79.40744116
3257,43.81813713,-79.40719979
3258,43.82182931,-79.41477972
3259,43.826253,-79.42229213
3260,43.82719846,-79.41362608
3261,43.83279287,-79.42362121
3262,43.82988761,-79.40871913
3263,43.83557219,-79.41263243
3264,43.82867049,-79.39650476
3265,43.82063457,-79.39153548
3266,43.80991052,-79.3921133
3267,43.81499315,-79.38048724
3268,43.81704659,-79.36601617
3269,43.83141102,-79.37834131
3270,43.8392761,-79.39002774
3271,43.84064365,-79.38374744
3272,43.8418284,-79.3752308
3273,43.8208971,-79.35523374
3274,43.83361621,-79.35989406
3275,43.84423733,-79.363042
3276,43.85140051,-79.36432337
3277,43.85975697,-79.36812082
3278,43.87555316,-79.37157657
3279,43.88929722,-79.37189052
3280,43.90741426,-79.37584035
3281,43.91767181,-79.36246788
3282,43.89088488,-79.35467417
3283,43.90086533,-79.3528126
3284,43.88561099,-79.3508067
3285,43.87644425,-79.35394155
3286,43.86350543,-79.35562906
3287,43.85452809,-79.35327214
3288,43.86604027,-79.34317876
3289,43.85854365,-79.34257923
3290,43.85558069,-79.34099105
3291,43.84652081,-79.35170315
3292,43.84697467,-79.33937636
3293,43.83585124,-79.34981788
3294,43.83810001,-79.33891377
3295,43.82632765,-79.34576599
3296,43.81956939,-79.34298292
3297,43.83127629,-79.33336985
3298,43.82220757,-79.33084862
3299,43.8258304,-79.3213778
3300,43.82876212,-79.31227417
3301,43.82843211,-79.30416818
3302,43.8377975,-79.32487548
3303,43.84064663,-79.31762137
3304,43.84201394,-79.30963123
3305,43.84733827,-79.32775715
3306,43.84934081,-79.31916475
3307,43.85324716,-79.328727
3308,43.85494523,-79.31960614
3309,43.85236353,-79.31079356
3310,43.86574903,-79.32931666
3311,43.86723078,-79.31302517
3312,43.87381435,-79.32406541
3313,43.8864845,-79.33574348
3314,43.89205741,-79.32350119
3315,43.90393596,-79.33335774
3316,43.92388264,-79.33840245
3317,43.92950654,-79.31316986
3318,43.90960828,-79.30823731
3319,43.89767684,-79.30006163
3320,43.88917801,-79.296378
3321,43.87795871,-79.29498848
3322,43.86827601,-79.2962537
3323,43.86868642,-79.28853213
3324,43.86216103,-79.2932262
3325,43.85592899,-79.29496793
3326,43.84982697,-79.29315531
3327,43.83950378,-79.29787451
3328,43.84333427,-79.28594247
3329,43.84630928,-79.27227687
3330,43.84826342,-79.2601999
3331,43.85575937,-79.26803397
3332,43.86464272,-79.27089146
3333,43.87310874,-79.27930847
3334,43.87483453,-79.26839503
3335,43.88618624,-79.26776836
3336,43.89437288,-79.27141511
3337,43.90406583,-79.27183499
3338,43.91575746,-79.28281879
3339,43.93559527,-79.28788182
3340,43.94177114,-79.26343767
3341,43.9219105,-79.25836765
3342,43.90751073,-79.25404058
3343,43.89826669,-79.2538245
3344,43.89079454,-79.25215815
3345,43.88488021,-79.24794674
3346,43.87902569,-79.24786611
3347,43.87283919,-79.24514409
3348,43.86735581,-79.25420521
3349,43.86126322,-79.23675309
3350,43.85658529,-79.24445341
3351,43.84516044,-79.24273944
3352,43.85409414,-79.21302239
3353,43.865212,-79.22010078
3354,43.86818603,-79.19084447
3355,43.87985746,-79.20818014
3356,43.89226533,-79.23069287
3357,43.88524775,-79.21784932
3358,43.8966982,-79.19842545
3359,43.90374719,-79.22886377
3360,43.91303412,-79.21576682
3361,43.92806602,-79.2256672
3362,43.94761415,-79.2322291
3363,43.88691056,-79.37767216
3364,43.91756942,-79.3820116
3365,43.89401951,-79.31277023
3366,43.88537052,-79.30847669
3367,43.87580542,-79.30581928
3368,43.83086124,-79.29480575
3369,43.83450736,-79.2822547
3370,43.83748097,-79.27180809
3371,43.83838075,-79.25933449
3372,43.88160415,-79.27904835
3373,43.89183931,-79.28383713
3374,43.90110503,-79.28445472
3375,43.89661355,-79.38084396
3376,43.89750196,-79.37437144
3377,43.87791076,-79.21931135
3378,43.88471963,-79.32224883
3379,43.89824872,-79.36197019
3380,43.85850623,-79.30883367
3381,43.87089453,-79.21956635
3382,43.89451118,-79.36662267
3383,43.83891859,-79.39947159
3384,43.88026443,-79.32847295
3385,43.85978985,-79.32610827
3386,43.89425071,-79.21843384
3387,43.88390068,-79.22388539
3388,43.88189965,-79.23099383
3389,43.87477776,-79.2285239
3390,43.85722345,-79.22617405
3391,43.85238927,-79.33921838
3392,43.89192279,-79.21028489
3393,43.90612301,-79.38246497
3394,43.96766776,-79.46974222
3395,43.97123011,-79.4803627
3396,43.98570253,-79.48383112
3397,43.98574232,-79.46930188
3398,44.00087917,-79.48504368
3399,44.01219278,-79.48812476
3400,44.01307628,-79.47569397
3401,44.01679834,-79.4679342
3402,44.00954511,-79.45902425
3403,44.01656694,-79.45472333
3404,43.98762516,-79.4606566
3405,43.99248973,-79.45315006
3406,43.9951473,-79.44540883
3407,43.97846913,-79.45005849
3408,43.96921217,-79.44791861
3409,43.97992842,-79.42504319
3410,43.99486057,-79.42362389
3411,44.00057475,-79.43204186
3412,44.011645,-79.43207073
3413,44.02242052,-79.42882467
3414,44.0232099,-79.41539958
3415,44.00848482,-79.41216094
3416,43.99917798,-79.40834332
3417,43.98493673,-79.40413984
3418,43.99401201,-79.47301616
3419,44.00347125,-79.47213332
3420,44.00541546,-79.46525843
3421,43.99583512,-79.46254537
3422,44.01449148,-79.44799778
3423,44.01897058,-79.44130996
3424,44.02838855,-79.43481688
3425,44.02512503,-79.49101603
3426,44.02903875,-79.47803358
3427,44.03670445,-79.49349321
3428,44.03999314,-79.48059866
3429,44.04616136,-79.49452419
3430,44.05013306,-79.48334762
3431,44.05510348,-79.49725606
3432,44.06245569,-79.49756427
3433,44.05635989,-79.48476792
3434,44.06892388,-79.46871806
3435,44.06115571,-79.47105921
3436,44.05091407,-79.47515459
3437,44.05319434,-79.46491508
3438,44.04160335,-79.47352915
3439,44.0444678,-79.46286086
3440,44.03145253,-79.4677049
3441,44.03189709,-79.45595637
3442,44.03119284,-79.4442358
3443,44.04657455,-79.44571156
3444,44.05787164,-79.44795979
3445,44.06637353,-79.4524275
3446,44.07202165,-79.4415569
3447,44.0746019,-79.4278574
3448,44.05793002,-79.42437732
3449,44.04117807,-79.42019015
3450,44.0415268,-79.43262158
3451,44.05538401,-79.43634923
3452,44.05786299,-79.47933425
3453,44.06376278,-79.48434143
3454,44.05101935,-79.47833651
3455,44.03859882,-79.44443041
3456,44.03379522,-79.43288006
3457,44.04910867,-79.48081067
3458,43.91903961,-79.69903198
3459,43.97262043,-79.7202039
3460,43.99913901,-79.68864955
3461,44.0046345,-79.6644042
3462,43.95898518,-79.65346272
3463,43.90882502,-79.66686126
3464,43.89230438,-79.66285296
3465,43.89853586,-79.63190975
3466,43.91341212,-79.64255457
3467,43.91725725,-79.59530452
3468,43.95934421,-79.60784722
3469,44.00454487,-79.61961497
3470,44.03242175,-79.6136171
3471,44.06572046,-79.54731376
3472,44.12725512,-79.53475068
3473,44.01207927,-79.5434234
3474,43.96635444,-79.53231984
3475,43.92363788,-79.56048508
3476,43.93478574,-79.54348286
3477,43.91854629,-79.53927875
3478,43.94046052,-79.5188891
3479,43.92403565,-79.51478377
3480,43.92915537,-79.49145157
3481,43.94569752,-79.4952717
3482,43.95391554,-79.37437638
3483,44.0001842,-79.38271428
3484,44.0452137,-79.39531379
3485,44.06455552,-79.32770649
3486,44.00878589,-79.34091477
3487,43.96394004,-79.33169095
3488,43.96195543,-79.29543511
3489,43.96896159,-79.27092449
3490,43.95554568,-79.26862919
3491,43.96138438,-79.2420289
3492,43.98005192,-79.25103843
3493,43.97890916,-79.24015384
3494,43.96834234,-79.22497385
3495,43.9842579,-79.22936414
3496,43.99400026,-79.27008774
3497,44.01117366,-79.27734191
3498,44.02924295,-79.28302567
3499,44.0491994,-79.28986551
3500,43.97643205,-79.27466034
3501,43.96244133,-79.27059142
3502,43.96863516,-79.243674
3503,44.0672027,-79.50218568
3504,44.07001211,-79.48908887
3505,44.08186339,-79.50369226
3506,44.09504703,-79.50185486
3507,44.11366471,-79.50993672
3508,44.13247758,-79.51762676
3509,44.16669185,-79.49129296
3510,44.13918174,-79.49373619
3511,44.12123445,-79.48672478
3512,44.09804955,-79.48332341
3513,44.08615516,-79.47821877
3514,44.07699454,-79.47296171
3515,44.09036689,-79.45083185
3516,44.11036708,-79.4560033
3517,44.13026951,-79.45781218
3518,44.144943,-79.46506979
3519,44.17786226,-79.44747685
3520,44.14920934,-79.44640241
3521,44.15211166,-79.43417041
3522,44.13097218,-79.44135514
3523,44.13417917,-79.42926926
3524,44.11330842,-79.43371735
3525,44.1175437,-79.42213845
3526,44.0988025,-79.43037013
3527,44.09570262,-79.41828045
3528,44.08374503,-79.42953498
3529,44.07873755,-79.41589236
3530,44.07707885,-79.39928146
3531,44.09637224,-79.38675588
3532,44.15862231,-79.4036889
3533,44.17270966,-79.34695363
3534,44.10852757,-79.32397661
3535,44.14015793,-79.30803179
3536,44.08878023,-79.43067627
3537,44.10575733,-79.47574471
3538,44.12234183,-79.4632917
3539,44.19214659,-79.50715373
3540,44.19873872,-79.4752182
3541,44.22019702,-79.4684731
3542,44.24313773,-79.47496151
3543,44.2562701,-79.4827652
3544,44.26212095,-79.46873227
3545,44.27489822,-79.48961575
3546,44.29337597,-79.47399654
3547,44.24465381,-79.46000152
3548,44.23162888,-79.45683614
3549,44.22116134,-79.45560307
3550,44.22712409,-79.43965755
3551,44.20339701,-79.46257321
3552,44.20558835,-79.45042462
3553,44.21153501,-79.43802998
3554,44.24815471,-79.42406774
3555,44.30204197,-79.4262976
3556,44.30829259,-79.37307405
3557,44.31150845,-79.34288055
3558,44.25308721,-79.37225992
3559,44.26452746,-79.32362568
3560,44.27455759,-79.28284581
3561,44.34872382,-79.28948289
3562,44.28427002,-79.24045563
3563,44.27617066,-79.18777421
3564,44.31327347,-79.20429294
3565,44.33768394,-79.21293922
4001,43.77052464,-79.99455168
4002,43.81999687,-80.00905423
4003,43.86271452,-79.99324707
4004,43.85619479,-80.07149642
4005,43.8528424,-80.08675291
4006,43.85747898,-79.92682034
4007,43.8755249,-80.04793778
4008,43.91006489,-79.9994768
4009,43.74698113,-79.91895913
4010,43.8114223,-79.8585703
4011,43.79700893,-79.96021678
4012,43.69581575,-79.87882978
4013,43.72081776,-79.88137392
4014,43.74580691,-79.83056511
4015,43.7525787,-79.83552286
4016,43.76628773,-79.8266519
4017,43.76940801,-79.84222602
4018,43.73411591,-79.83877298
4019,43.74792246,-79.8139191
4020,43.69407268,-79.89526824
4021,43.70689624,-79.87165956
4022,43.76362996,-79.80262349
4023,43.75989264,-79.87214055
4024,43.7825529,-79.8266038
4025,43.75693969,-79.8227907
4026,43.7577839,-79.81007466
4027,43.75680296,-79.84375666
4028,43.71724409,-79.8621656
4029,43.72368516,-79.846811
4030,43.73259804,-79.85853005
4031,43.77300367,-79.81606426
4032,43.77716461,-79.80111091
4033,43.79329551,-79.81403904
4034,43.73593378,-79.8675039
4035,43.75174296,-79.85726144
4036,43.74396519,-79.85055371
4037,43.77265316,-79.86297846
4038,43.78720428,-79.79036603
4039,43.80701262,-79.76969381
4040,43.85791659,-79.85231177
4041,43.87171723,-79.86710747
4042,43.89160836,-79.87340357
4043,43.79804165,-79.78127556
4044,43.81570703,-79.7579316
4045,43.82315356,-79.74436709
4046,43.81629845,-79.81015444
4047,43.84511769,-79.81766674
4048,43.8176353,-79.78995028
4049,43.82973615,-79.81110662
4050,43.83420022,-79.78815331
4051,43.86297851,-79.79285894
4052,43.84161009,-79.76859946
4053,43.91100841,-79.83451485
4054,43.88217853,-79.81176528
4055,43.93727073,-79.77716984
4056,43.93459397,-79.88733683
4057,43.96201083,-79.80693935
4058,43.82915057,-79.73025924
4059,43.85983317,-79.74066866
4060,43.8691153,-79.75846507
4061,43.86015618,-79.70713077
4062,43.87494761,-79.74084728
4063,43.87659062,-79.7213924
4064,43.8559118,-79.71825253
4065,43.83976503,-79.7407523
4066,43.8538701,-79.76229795
4067,43.83232418,-79.71607328
4068,43.85897066,-79.75132241
4069,43.84187101,-79.72564347
4070,43.84848101,-79.72435928
4071,43.87085299,-79.78623405
4072,43.89053325,-79.73963247
4073,43.90632783,-79.75981625
4074,43.91963573,-79.74856912
4075,43.87419571,-79.77681324
4076,43.87515286,-79.76636423
4077,43.88722708,-79.76336122
4078,43.68079734,-79.77431777
4079,43.68473207,-79.76402491
4080,43.68748436,-79.76510584
4081,43.68805642,-79.77856053
4082,43.6909621,-79.76334427
4083,43.69401172,-79.77573007
4084,43.70026252,-79.74535676
4085,43.7018566,-79.76692991
4086,43.70451208,-79.74918828
4087,43.70883881,-79.77425743
4088,43.71874389,-79.76223494
4089,43.70968101,-79.75760223
4090,43.69593187,-79.75920925
4091,43.69371428,-79.75286218
4092,43.68347526,-79.7723519
4093,43.69049896,-79.77004479
4094,43.68717309,-79.75973298
4095,43.69260541,-79.76795141
4096,43.68873564,-79.76748206
4097,43.68025545,-79.76854196
4098,43.6890976,-79.75922023
4099,43.69666293,-79.77171162
4100,43.6843905,-79.76799454
4101,43.70512955,-79.78008198
4102,43.71454694,-79.76888847
4103,43.70415063,-79.80238615
4104,43.7093821,-79.79760442
4105,43.71386496,-79.8160385
4106,43.71426163,-79.79321389
4107,43.71933929,-79.81118812
4108,43.71875173,-79.78763801
4109,43.72227715,-79.82725557
4110,43.72392389,-79.80615055
4111,43.72930544,-79.8248425
4112,43.72703762,-79.78306012
4113,43.72904289,-79.80154766
4114,43.73663032,-79.81195667
4115,43.74248064,-79.79571401
4116,43.73377464,-79.79415965
4117,43.73436543,-79.82032953
4118,43.75114255,-79.79556872
4119,43.74210996,-79.80644662
4120,43.73264112,-79.77357503
4121,43.74219641,-79.78560348
4122,43.72546789,-79.7740153
4123,43.65874263,-79.71714697
4124,43.66133146,-79.71138114
4125,43.66779378,-79.74264496
4126,43.66989852,-79.7242939
4127,43.66762601,-79.7046236
4128,43.67415089,-79.75021375
4129,43.67426304,-79.76594107
4130,43.67857935,-79.75909222
4131,43.67872347,-79.7335302
4132,43.68400973,-79.7528681
4133,43.6851354,-79.74588106
4134,43.6881538,-79.73382402
4135,43.69191164,-79.74978179
4136,43.68522081,-79.70136156
4137,43.69309073,-79.71187581
4138,43.69601777,-79.73617418
4139,43.70023215,-79.71967778
4140,43.70644124,-79.72210154
4141,43.67312732,-79.76043457
4142,43.66924886,-79.75519381
4143,43.66256263,-79.74633561
4144,43.67901492,-79.69106754
4145,43.67123824,-79.69742102
4146,43.67757414,-79.71277854
4147,43.70488306,-79.73283444
4148,43.7093518,-79.72815847
4149,43.68734344,-79.7569027
4150,43.6831992,-79.76171068
4151,43.68102372,-79.75638501
4152,43.67687693,-79.76187885
4153,43.67722676,-79.76457666
4154,43.66341584,-79.72433955
4155,43.66648886,-79.73761533
4156,43.67317097,-79.73777746
4157,43.69986983,-79.74167439
4158,43.69115819,-79.72589155
4159,43.68591878,-79.71834654
4160,43.68117002,-79.72421693
4161,43.67887671,-79.76670608
4162,43.63511055,-79.77533471
4163,43.64864086,-79.78946928
4164,43.65089509,-79.72458904
4165,43.65873372,-79.73138187
4166,43.65678808,-79.78568855
4167,43.65357474,-79.75190924
4168,43.6628004,-79.77062526
4169,43.6451784,-79.74158527
4170,43.64730802,-79.76256646
4171,43.65631791,-79.77285318
4172,43.66116383,-79.78006149
4173,43.64828284,-79.7729294
4174,43.64159048,-79.78380817
4175,43.65983982,-79.75784203
4176,43.65072903,-79.74372973
4177,43.64070092,-79.73643768
4178,43.65684329,-79.73820228
4179,43.66926302,-79.76784267
4180,43.65748942,-79.80497218
4181,43.66597336,-79.81809053
4182,43.66542327,-79.7972147
4183,43.67618036,-79.78380905
4184,43.68073613,-79.80890357
4185,43.68447462,-79.78696707
4186,43.6872366,-79.79762991
4187,43.69462569,-79.78964641
4188,43.69971915,-79.78465314
4189,43.67167963,-79.80868782
4190,43.67179575,-79.81929087
4191,43.67550153,-79.8118929
